id,timeframe,computed_at,best_params,net_sharpe,net_return,max_drawdown,n_trades,win_rate,param_grid_size,lookback_days,min_trades,eligible_candidates,total_candidates,status,rejection_reason,max_dd_used,rejected_by_min_trades,rejected_by_max_dd,rejected_by_both,max_trades_seen,best_dd_seen,folds_used,oos_trades,oos_win_rate,worst_fold_dd,rejected_oos_folds
1,5m,2026-03-02 01:56:20.357958+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
2,15m,2026-03-02 01:56:22.049967+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,1,0,243,7,,,,,,,,,,,,,,,,
3,5m,2026-03-02 01:57:41.119595+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
4,5m,2026-03-02 01:58:44.168763+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
5,5m,2026-03-02 01:59:44.457368+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
6,5m,2026-03-02 02:01:09.747188+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
7,5m,2026-03-02 02:02:15.835353+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
8,5m,2026-03-02 02:03:54.486752+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
9,5m,2026-03-02 02:04:57.17843+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
10,5m,2026-03-02 02:06:04.191452+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
11,5m,2026-03-02 02:07:04.713636+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
12,5m,2026-03-02 02:15:07.773521+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
13,15m,2026-03-02 02:15:09.515425+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,2,0,243,7,,,,,,,,,,,,,,,,
14,5m,2026-03-02 03:18:47.67846+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
15,15m,2026-03-02 03:36:26.030211+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,3,0,243,7,,,,,,,,,,,,,,,,
16,5m,2026-03-02 04:23:57.529767+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
17,15m,2026-03-02 04:24:06.061655+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,3,0,243,7,,,,,,,,,,,,,,,,
18,5m,2026-03-02 05:24:24.404504+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,3,0,243,7,,,,,,,,,,,,,,,,
19,15m,2026-03-02 05:24:30.313801+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
20,5m,2026-03-02 06:24:42.045014+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,3,0,243,7,,,,,,,,,,,,,,,,
21,15m,2026-03-02 06:24:51.014488+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
22,5m,2026-03-02 07:24:41.068206+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
23,15m,2026-03-02 07:24:49.917607+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
24,5m,2026-03-02 08:25:01.328406+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
25,15m,2026-03-02 08:25:09.731264+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
26,5m,2026-03-02 09:26:35.866437+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
27,15m,2026-03-02 09:42:08.387487+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
28,5m,2026-03-02 10:26:41.673102+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
29,15m,2026-03-02 10:26:50.550058+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
30,5m,2026-03-02 11:27:05.556489+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
31,15m,2026-03-02 11:27:14.465916+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
33,15m,2026-03-02 12:27:28.794004+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
34,5m,2026-03-02 13:27:51.714332+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
37,15m,2026-03-02 14:28:11.654422+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
38,5m,2026-03-02 15:28:14.693058+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
40,5m,2026-03-02 16:28:01.663325+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
32,5m,2026-03-02 12:27:19.834655+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
35,15m,2026-03-02 13:27:58.822738+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
36,5m,2026-03-02 14:28:02.809326+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
39,15m,2026-03-02 15:28:23.70422+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
41,15m,2026-03-02 16:28:03.444635+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
42,5m,2026-03-02 17:28:18.455395+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
43,15m,2026-03-02 17:28:20.238253+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0,0,0,4,0,243,7,,,,,,,,,,,,,,,,
44,5m,2026-03-02 18:14:57.906835+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
45,15m,2026-03-02 18:14:58.400834+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
46,1m,2026-03-02 18:51:41.228075+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
47,5m,2026-03-02 18:51:42.594063+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
48,15m,2026-03-02 18:51:43.108801+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
49,30m,2026-03-02 18:51:43.291005+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
50,1m,2026-03-02 18:59:42.028735+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
51,5m,2026-03-02 18:59:43.464784+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
52,15m,2026-03-02 18:59:43.970812+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
53,30m,2026-03-02 18:59:44.15826+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
54,1m,2026-03-02 20:00:29.785297+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
55,5m,2026-03-02 20:00:31.28009+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
56,15m,2026-03-02 20:00:31.798396+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
57,30m,2026-03-02 20:00:31.983184+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,,,,,,,,,,,,,,,,
58,1m,2026-03-02 20:14:50.61512+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
59,5m,2026-03-02 20:14:56.697671+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
60,15m,2026-03-02 20:14:58.88646+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
61,30m,2026-03-02 20:14:59.972075+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
62,1m,2026-03-02 20:45:44.834629+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
63,5m,2026-03-02 20:45:50.906692+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
64,15m,2026-03-02 20:45:53.048946+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
65,30m,2026-03-02 20:45:54.189947+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
66,1m,2026-03-02 21:37:35.554156+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
67,5m,2026-03-02 21:37:42.782135+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
68,15m,2026-03-02 21:37:45.263744+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
69,30m,2026-03-02 21:37:46.601791+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
70,1m,2026-03-02 21:46:47.309504+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
71,5m,2026-03-02 21:46:53.828844+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
72,15m,2026-03-02 21:46:55.93831+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
73,30m,2026-03-02 21:46:57.173616+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
74,1m,2026-03-02 21:57:02.882709+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
75,5m,2026-03-02 21:57:10.257655+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
76,15m,2026-03-02 21:57:12.839311+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
77,30m,2026-03-02 21:57:13.891344+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
78,1m,2026-03-02 22:58:09.068971+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
79,5m,2026-03-02 22:58:17.079294+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
80,15m,2026-03-02 22:58:19.78307+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
81,30m,2026-03-02 22:58:21.20413+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
82,1m,2026-03-02 23:48:56.771049+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
83,5m,2026-03-02 23:49:03.823701+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
84,15m,2026-03-02 23:49:06.281887+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
85,30m,2026-03-02 23:49:07.423465+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
86,1m,2026-03-03 00:04:10.541717+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
194,30m,2026-03-03 21:53:24.761284+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.01577937966301504,-0.0023520815337797476,0.01763907855667246,3,0.3333333333333333,243,30,8,243,243,OK,,0.2,0,0,0,47,0.020276742695004454,,,,,
87,1m,2026-03-03 00:09:26.52784+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
88,5m,2026-03-03 00:09:32.866567+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
89,15m,2026-03-03 00:09:34.997784+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
90,30m,2026-03-03 00:09:36.207157+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
91,1m,2026-03-03 00:17:50.454945+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,All 243 candidates had n_trades < 20 or max_dd > 0.15,,,,,,,,,,,
